Geo Point,NAME,STUSAB,"STATE_NAME "
"36.9055088424, -94.3392465045",Newton,MO,"Missouri"
"34.1979978627, -118.26101385",Los Angeles,CA,"California"
"31.2060330455, -89.5086725366",Lamar,MS,"Mississippi"
"47.2776387249, -106.992889065",Garfield,MT,"Montana"
"33.4485258506, -89.9201976988",Carroll,MS,"Mississippi"
"32.5481331978, -94.3714865548",Harrison,TX,"Texas"
"36.3715618824, -95.6043730203",Rogers,OK,"Oklahoma"
"31.4284974445, -102.51556846",Crane,TX,"Texas"
"44.6836233781, -83.1290075152",Alcona,MI,"Michigan"
"37.2809053404, -92.8758770268",Webster,MO,"Missouri"
"40.761491497, -86.3459465589",Cass,IN,"Indiana"
"37.5947979696, -83.7162777687",Lee,KY,"Kentucky"
"41.5210180281, -113.082022662",Box Elder,UT,"Utah"
"32.8024055204, -83.1712490669",Wilkinson,GA,"Georgia"
"38.326661062, -103.784825661",Crowley,CO,"Colorado"
"41.394264035, -99.7261437929",Custer,NE,"Nebraska"
"33.7955389816, -90.8804009104",Bolivar,MS,"Mississippi"
"30.5795335845, -95.1669012009",San Jacinto,TX,"Texas"
"40.7746843377, -82.5364843947",Richland,OH,"Ohio"
"32.5993157059, -96.287794573",Kaufman,TX,"Texas"
"33.2154016682, -109.240355413",Greenlee,AZ,"Arizona"
"31.6262755156, -84.9801029119",Clay,GA,"Georgia"
"14.1515429648, 145.215166139",Rota,MP,"Northern Mariana Islands"
"42.7934613757, -120.38733759",Lake,OR,"Oregon"
"32.4038815035, -82.567282527",Treutlen,GA,"Georgia"
"32.3060301333, -101.951216779",Martin,TX,"Texas"
"42.1717425857, -90.5742293965",Jackson,IA,"Iowa"
"32.403442782, -82.0736728222",Candler,GA,"Georgia"
"32.9362268304, -86.2476592648",Coosa,AL,"Alabama"
"38.0249578597, -87.5857849635",Vanderburgh,IN,"Indiana"
"40.4400836596, -74.4088356547",Middlesex,NJ,"New Jersey"
"41.7570882119, -71.0885008559",Bristol,MA,"Massachusetts"
"43.3137033973, -73.4307589223",Washington,NY,"New York"
"31.9141614433, -108.714976887",Hidalgo,NM,"New Mexico"
"37.3384339705, -108.596669828",Montezuma,CO,"Colorado"
"37.7238515313, -93.8566135049",Cedar,MO,"Missouri"
"47.3079544484, -111.347045865",Cascade,MT,"Montana"
"42.6029174357, -83.9115277453",Livingston,MI,"Michigan"
"44.0220442699, -97.129376351",Lake,SD,"South Dakota"
"36.3932742158, -79.3335234769",Caswell,NC,"North Carolina"
"37.3151524068, -79.5241721318",Bedford,VA,"Virginia"
"35.9790563044, -94.2155848036",Washington,AR,"Arkansas"
"36.7142829107, -82.6029222713",Scott,VA,"Virginia"
"40.5938843197, -102.357579601",Phillips,CO,"Colorado"
"33.4249531354, -88.8793051624",Oktibbeha,MS,"Mississippi"
"37.5571085124, -82.7457041434",Floyd,KY,"Kentucky"
"35.5560557128, -82.9821729698",Haywood,NC,"North Carolina"
"31.5515116745, -83.8508756933",Worth,GA,"Georgia"
"36.7580732628, -84.145177727",Whitley,KY,"Kentucky"
"40.1315428804, -96.2370551712",Pawnee,NE,"Nebraska"
"41.1457829623, -115.35770071",Elko,NV,"Nevada"
"39.020397715, -119.189196841",Lyon,NV,"Nevada"
"35.6388377895, -99.0015558433",Custer,OK,"Oklahoma"
"39.7371483117, -82.2361379221",Perry,OH,"Ohio"
"37.2914862292, -77.2984913408",Hopewell,VA,"Virginia"
"41.744942366, -123.957801356",Del Norte,CA,"California"
"34.416170665, -95.3758623589",Pushmataha,OK,"Oklahoma"
"30.7100896074, -82.8939351883",Echols,GA,"Georgia"
"34.6145873342, -78.5636493115",Bladen,NC,"North Carolina"
"38.7646163949, -91.1606930888",Warren,MO,"Missouri"
"43.9457158153, -90.6178241184",Monroe,WI,"Wisconsin"
"37.6584480026, -87.9453835494",Union,KY,"Kentucky"
"45.5521529589, -94.6130114109",Stearns,MN,"Minnesota"
"36.4858546341, -83.6604159043",Claiborne,TN,"Tennessee"
"18.1183693017, 145.631090555",Northern Islands,MP,"Northern Mariana Islands"
"37.4197763873, -84.0057660473",Jackson,KY,"Kentucky"
"30.5382395947, -91.0956166217",East Baton Rouge,LA,"Louisiana"
"48.6553582885, -111.695670939",Toole,MT,"Montana"
"32.2616858077, -84.3147208166",Schley,GA,"Georgia"
"44.2287741072, -111.481955865",Fremont,ID,"Idaho"
"45.0694080018, -91.2798860249",Chippewa,WI,"Wisconsin"
"37.1039268916, -84.5771762961",Pulaski,KY,"Kentucky"
"31.0378936572, -83.0626533592",Lanier,GA,"Georgia"
"34.3639350883, -89.9505672784",Panola,MS,"Mississippi"
"33.2052512262, -97.1170055183",Denton,TX,"Texas"
"42.037212461, -95.3819677478",Crawford,IA,"Iowa"
"30.8419677363, -83.5802119065",Brooks,GA,"Georgia"
"31.1639914481, -84.7307216738",Miller,GA,"Georgia"
"30.6528705338, -92.8278792297",Allen,LA,"Louisiana"
"45.6690533298, -109.395216695",Stillwater,MT,"Montana"
"42.1412473526, -76.7600260363",Chemung,NY,"New York"
"37.3840412342, -89.6844539015",Cape Girardeau,MO,"Missouri"
"41.6194314385, -102.335438285",Garden,NE,"Nebraska"
"39.3359933047, -80.0461837011",Taylor,WV,"West Virginia"
"18.3755558594, -65.8002432965",R�o Grande,PR,"Puerto Rico"
"29.8870240994, -96.2779088915",Austin,TX,"Texas"
"37.2243021506, -78.4410828106",Prince Edward,VA,"Virginia"
"27.4927094815, -81.8100059395",Hardee,FL,"Florida"
"39.8644164614, -85.0098761363",Wayne,IN,"Indiana"
"36.7371415587, -84.4841745377",McCreary,KY,"Kentucky"
"39.3739160769, -111.576354881",Sanpete,UT,"Utah"
"38.00019653, -101.31986081",Kearny,KS,"Kansas"
"44.2733844798, -72.6149783508",Washington,VT,"Vermont"
"36.7984746846, -95.6173556358",Nowata,OK,"Oklahoma"
"38.2948490453, -93.2879464988",Benton,MO,"Missouri"
"37.3007843394, -75.9285418475",Northampton,VA,"Virginia"
"39.4954650301, -92.0007352464",Monroe,MO,"Missouri"
"38.336574821, -81.5281178783",Kanawha,WV,"West Virginia"
"36.7647498967, -77.8590299644",Brunswick,VA,"Virginia"
"36.3649169333, -78.4079288849",Vance,NC,"North Carolina"
"42.0879392632, -104.353264458",Goshen,WY,"Wyoming"
"33.0692757535, -83.2495906334",Baldwin,GA,"Georgia"
"30.458037893, -84.2778815189",Leon,FL,"Florida"
"36.991034312, -85.0586875538",Russell,KY,"Kentucky"
"41.9874357661, -70.7370759268",Plymouth,MA,"Massachusetts"
"38.8246749142, -82.316909885",Gallia,OH,"Ohio"
"31.5146944202, -85.2414063367",Henry,AL,"Alabama"
"38.2572922743, -94.339996655",Bates,MO,"Missouri"
"32.6347102394, -90.0337143493",Madison,MS,"Mississippi"
"32.3061694988, -101.43550545",Howard,TX,"Texas"
"35.7025721296, -79.2552758614",Chatham,NC,"North Carolina"
"30.0614838052, -99.3501597562",Kerr,TX,"Texas"
"33.9207998598, -88.9478637891",Chickasaw,MS,"Mississippi"
"30.7817272016, -82.1376881412",Charlton,GA,"Georgia"
"47.6743566297, -116.701762031",Kootenai,ID,"Idaho"
"30.6607989734, -96.3023849451",Brazos,TX,"Texas"
"36.0827733527, -78.2856965824",Franklin,NC,"North Carolina"
"46.5982240782, -110.885661385",Meagher,MT,"Montana"
"36.6827726796, -79.873952503",Henry,VA,"Virginia"
"42.2847454761, -83.2611328686",Wayne,MI,"Michigan"
"38.803961942, -82.992831025",Scioto,OH,"Ohio"
"36.55115711, -85.543859188",Clay,TN,"Tennessee"
"37.2157922672, -87.142041664",Muhlenberg,KY,"Kentucky"
"25.6089674858, -80.4986673175",Miami-Dade,FL,"Florida"
"37.6047919172, -79.1451431275",Amherst,VA,"Virginia"
"18.2106459126, -66.588445334",Jayuya,PR,"Puerto Rico"
"29.8767867938, -96.919761718",Fayette,TX,"Texas"
"30.2145304261, -96.4034437639",Washington,TX,"Texas"
"41.4368044101, -78.2037773985",Cameron,PA,"Pennsylvania"
"39.3335754723, -87.7877174066",Clark,IL,"Illinois"
"42.470095744, -92.3088197079",Black Hawk,IA,"Iowa"
"41.4673285687, -90.5674126031",Rock Island,IL,"Illinois"
"40.582858561, -86.5634841334",Carroll,IN,"Indiana"
"40.0076360466, -75.1339446794",Philadelphia,PA,"Pennsylvania"
"43.9784278928, -94.6140606084",Watonwan,MN,"Minnesota"
"43.3538854014, -115.469262353",Elmore,ID,"Idaho"
"34.2376620909, -84.8403384771",Bartow,GA,"Georgia"
"36.6493218817, -92.4446635679",Ozark,MO,"Missouri"
"43.7229327365, -113.172032247",Butte,ID,"Idaho"
"18.2017062276, -66.3098725656",Barranquitas,PR,"Puerto Rico"
"41.2698430321, -111.913383934",Weber,UT,"Utah"
"39.8059654072, -91.622348013",Marion,MO,"Missouri"
"44.7462263534, -73.6781737453",Clinton,NY,"New York"
"33.544295273, -81.6346948405",Aiken,SC,"South Carolina"
"34.2898117968, -81.6001198539",Newberry,SC,"South Carolina"
"43.0089657475, -97.3947651219",Yankton,SD,"South Dakota"
"18.0027266437, -66.607258824",Ponce,PR,"Puerto Rico"
"41.5183294763, -76.0165514362",Wyoming,PA,"Pennsylvania"
"63.6716419513, -150.011714676",Denali,AK,"Alaska"
"37.3664545067, -85.3278346717",Taylor,KY,"Kentucky"
"37.8315338847, -81.9353404844",Logan,WV,"West Virginia"
"38.5635832261, -94.838056975",Miami,KS,"Kansas"
"38.701685538, -77.4776193547",Prince William,VA,"Virginia"
"30.7093956955, -91.6007888442",Pointe Coupee,LA,"Louisiana"
"37.5181798892, -88.2667801291",Hardin,IL,"Illinois"
"42.7582365339, -78.7796595828",Erie,NY,"New York"
"37.6924814699, -83.9643302311",Estill,KY,"Kentucky"
"45.5190279208, -121.651091385",Hood River,OR,"Oregon"
"41.0301399961, -95.1563757716",Montgomery,IA,"Iowa"
"29.4711426482, -81.2929913884",Flagler,FL,"Florida"
"33.0922652469, -84.3892346459",Pike,GA,"Georgia"
"42.9883723478, -97.8846508535",Bon Homme,SD,"South Dakota"
"33.438991479, -80.8002997359",Orangeburg,SC,"South Carolina"
"33.6041424405, -102.828435632",Cochran,TX,"Texas"
"35.2875866253, -83.1408496187",Jackson,NC,"North Carolina"
"40.8681663764, -110.955893455",Summit,UT,"Utah"
"34.6621223951, -98.4716796499",Comanche,OK,"Oklahoma"
"41.5898335739, -120.725028959",Modoc,CA,"California"
"35.9503879058, -84.9983515819",Cumberland,TN,"Tennessee"
"45.4439531217, -93.7745948671",Sherburne,MN,"Minnesota"
"43.6747378332, -98.1459868879",Davison,SD,"South Dakota"
"32.2322990847, -83.4759611368",Pulaski,GA,"Georgia"
"37.0191301368, -88.0832815032",Lyon,KY,"Kentucky"
"31.0536324937, -82.4236757904",Ware,GA,"Georgia"
"31.7163847519, -83.6240929756",Turner,GA,"Georgia"
"39.1692979289, -90.6675721556",Calhoun,IL,"Illinois"
"41.3239160959, -84.4904951214",Defiance,OH,"Ohio"
"30.8678906078, -85.8141023534",Holmes,FL,"Florida"
"30.4628875802, -88.6228415765",Jackson,MS,"Mississippi"
"35.7040584995, -113.757910618",Mohave,AZ,"Arizona"
"33.9046109451, -78.9761374454",Horry,SC,"South Carolina"
"40.5241957601, -101.697946991",Chase,NE,"Nebraska"
"36.6547348009, -93.0411071081",Taney,MO,"Missouri"
"32.1733642109, -82.5348172563",Montgomery,GA,"Georgia"
"32.7531803783, -98.31302138",Palo Pinto,TX,"Texas"
"36.7497076523, -100.476834839",Beaver,OK,"Oklahoma"
"36.220156659, -118.80047248",Tulare,CA,"California"
"37.8144890524, -79.4472820902",Rockbridge,VA,"Virginia"
"35.1405167444, -86.5889416254",Lincoln,TN,"Tennessee"
"36.1695295563, -86.7848240917",Davidson,TN,"Tennessee"
"44.0387746178, -106.584632792",Johnson,WY,"Wyoming"
"18.4830555933, -67.014161744",Isabela,PR,"Puerto Rico"
"40.1636345517, -77.2655238393",Cumberland,PA,"Pennsylvania"
"42.3029409617, -79.4057576347",Chautauqua,NY,"New York"
"36.97522315, -82.6212020717",Wise,VA,"Virginia"
"33.6556666121, -88.7815761672",Clay,MS,"Mississippi"
"28.3450693013, -99.0996626872",La Salle,TX,"Texas"
"43.3804969625, -96.2102923903",Lyon,IA,"Iowa"
"33.2409810885, -93.6070389924",Lafayette,AR,"Arkansas"
"47.3252360192, -95.8090496343",Mahnomen,MN,"Minnesota"
"37.7071366717, -89.8244110855",Perry,MO,"Missouri"
"38.0039134141, -84.9910045711",Anderson,KY,"Kentucky"
"36.3804933554, -84.932458522",Fentress,TN,"Tennessee"
"36.5584092548, -85.0749898228",Pickett,TN,"Tennessee"
"46.4662809401, -109.844522327",Wheatland,MT,"Montana"
"45.7663736363, -99.2214553894",McPherson,SD,"South Dakota"
"41.1238795774, -83.1277054408",Seneca,OH,"Ohio"
"32.2976557, -99.3734880839",Callahan,TX,"Texas"
"43.2899298863, -86.5352341115",Muskegon,MI,"Michigan"
"41.5926866339, -122.540367763",Siskiyou,CA,"California"
"34.8753989481, -89.9917699831",DeSoto,MS,"Mississippi"
"36.2721371509, -90.0909046758",Dunklin,MO,"Missouri"
"30.2035444978, -90.9112912896",Ascension,LA,"Louisiana"
"37.378523092, -77.5869258358",Chesterfield,VA,"Virginia"
"37.7851065199, -89.3820759403",Jackson,IL,"Illinois"
"40.4487493593, -113.131090626",Tooele,UT,"Utah"
"29.9086211231, -85.2610062794",Gulf,FL,"Florida"
"30.7863091928, -93.7447410133",Newton,TX,"Texas"
"38.1449736906, -83.74266722",Bath,KY,"Kentucky"
"40.8122907682, -79.4645390704",Armstrong,PA,"Pennsylvania"
"35.8400259506, -102.602862784",Hartley,TX,"Texas"
"37.6847615589, -97.4609686791",Sedgwick,KS,"Kansas"
"40.5400113655, -84.6293603418",Mercer,OH,"Ohio"
"37.2864000021, -80.0554750445",Salem,VA,"Virginia"
"37.1742907521, -80.3872154427",Montgomery,VA,"Virginia"
"33.9153518869, -108.404762399",Catron,NM,"New Mexico"
"45.5251213571, -87.5096840021",Menominee,MI,"Michigan"
"41.6438678779, -85.000764854",Steuben,IN,"Indiana"
"33.5441179101, -82.2640527023",Columbia,GA,"Georgia"
"33.3862927393, -95.6722708168",Delta,TX,"Texas"
"39.2509849786, -82.4853500567",Vinton,OH,"Ohio"
"18.3233669794, -65.3008009927",Culebra,PR,"Puerto Rico"
"34.3508983325, -82.9642475976",Hart,GA,"Georgia"
"39.2310459341, -89.4788485523",Montgomery,IL,"Illinois"
"47.0221845765, -89.4347315443",Ontonagon,MI,"Michigan"
"44.4917990421, -123.429249066",Benton,OR,"Oregon"
"40.6520516443, -79.0875470867",Indiana,PA,"Pennsylvania"
"40.3546685834, -93.9920637276",Harrison,MO,"Missouri"
"35.3867940405, -80.5518508851",Cabarrus,NC,"North Carolina"
"27.3863036127, -80.888585011",Okeechobee,FL,"Florida"
"34.2687844437, -91.9315146225",Jefferson,AR,"Arkansas"
"45.1739317274, -93.9630531168",Wright,MN,"Minnesota"
"39.8538114574, -87.4639782841",Vermillion,IN,"Indiana"
"38.5064964441, -122.330538465",Napa,CA,"California"
"40.9097216232, -96.1408663039",Cass,NE,"Nebraska"
"46.4954898595, -89.7954717926",Gogebic,MI,"Michigan"
"33.3489778227, -112.491486812",Maricopa,AZ,"Arizona"
"40.0274157084, -89.8021776433",Menard,IL,"Illinois"
"36.9462101355, -78.240565851",Lunenburg,VA,"Virginia"
"32.097399026, -111.789863499",Pima,AZ,"Arizona"
"42.2092885613, -97.11926027",Wayne,NE,"Nebraska"
"39.0023855083, -96.7525021968",Geary,KS,"Kansas"
"39.4722125305, -77.3979843347",Frederick,MD,"Maryland"
"38.2669127871, -121.940024418",Solano,CA,"California"
"38.4789639679, -98.756464293",Barton,KS,"Kansas"
"31.9131719625, -89.9194880948",Simpson,MS,"Mississippi"
"30.789951647, -89.1177101979",Stone,MS,"Mississippi"
"37.322190727, -90.0259472067",Bollinger,MO,"Missouri"
"32.4344414462, -83.3278388255",Bleckley,GA,"Georgia"
"37.7812707517, -96.8390654617",Butler,KS,"Kansas"
"32.2641243634, -89.9457980719",Rankin,MS,"Mississippi"
"35.2399169268, -87.7880131637",Wayne,TN,"Tennessee"
"41.3352034594, -92.6409093578",Mahaska,IA,"Iowa"
"33.4529935799, -84.1541806022",Henry,GA,"Georgia"
"35.4247444764, -84.6174748904",McMinn,TN,"Tennessee"
"34.7280450543, -96.6843760531",Pontotoc,OK,"Oklahoma"
"35.869381374, -106.307385105",Los Alamos,NM,"New Mexico"
"18.3392710487, -67.2646843224",Rinc�n,PR,"Puerto Rico"
"42.48553813, -71.3917424712",Middlesex,MA,"Massachusetts"
"31.6159802631, -94.6158732578",Nacogdoches,TX,"Texas"
"31.5333740309, -84.2162536823",Dougherty,GA,"Georgia"
"32.0196107831, -88.2632012743",Choctaw,AL,"Alabama"
"37.6917036301, -99.8879423784",Ford,KS,"Kansas"
"33.1235144947, -90.0920506122",Holmes,MS,"Mississippi"
"34.9737894417, -80.102712026",Anson,NC,"North Carolina"
"59.0758951471, -135.470092205",Haines,AK,"Alaska"
"18.3275819493, -64.7377153693",St. John,VI,"U.S. Virgin Islands"
"31.944249197, -92.6367652262",Winn,LA,"Louisiana"
"40.4809952692, -78.3486041534",Blair,PA,"Pennsylvania"
"42.2838809992, -113.600088287",Cassia,ID,"Idaho"
"39.9338060484, -117.037908401",Lander,NV,"Nevada"
"42.9022816291, -74.4396826879",Montgomery,NY,"New York"
"46.482373828, -94.0708780275",Crow Wing,MN,"Minnesota"
"36.6528169511, -90.8638843452",Ripley,MO,"Missouri"
"35.8694070017, -76.1704523585",Tyrrell,NC,"North Carolina"
"31.7742624158, -98.999794176",Brown,TX,"Texas"
"41.6845893285, -94.905822196",Audubon,IA,"Iowa"
"34.9238618899, -95.7484141356",Pittsburg,OK,"Oklahoma"
"40.1905621824, -92.6007190462",Adair,MO,"Missouri"
"37.0940663146, -83.3811399511",Leslie,KY,"Kentucky"
"47.589861371, -92.4614657054",St. Louis,MN,"Minnesota"
"41.4525115243, -82.1514904737",Lorain,OH,"Ohio"
"36.5254454743, -86.8705670582",Robertson,TN,"Tennessee"
"42.6727950993, -82.9101752594",Macomb,MI,"Michigan"
"48.4326760914, -108.958601602",Blaine,MT,"Montana"
"38.843539656, -92.8101191097",Cooper,MO,"Missouri"
"38.7747231232, -79.8757955735",Randolph,WV,"West Virginia"
"34.7884475042, -84.7480935785",Murray,GA,"Georgia"
"33.7714324565, -85.8260308543",Calhoun,AL,"Alabama"
"39.6669293633, -121.600671735",Butte,CA,"California"
"46.120767065, -92.7412705154",Pine,MN,"Minnesota"
"32.3472191955, -93.0559517637",Bienville,LA,"Louisiana"
"34.7356590026, -85.3009850599",Walker,GA,"Georgia"
"42.7315661359, -92.7901934384",Butler,IA,"Iowa"
"38.8355168847, -91.92602044",Callaway,MO,"Missouri"
"30.0195666061, -83.6189726465",Taylor,FL,"Florida"
"46.3339973594, -104.417423806",Fallon,MT,"Montana"
"43.8060821062, -70.3302006275",Cumberland,ME,"Maine"
"29.9830664456, -81.8578845259",Clay,FL,"Florida"
"32.9881100057, -81.3582013406",Allendale,SC,"South Carolina"
"33.7699538621, -89.8020061532",Grenada,MS,"Mississippi"
"37.7873807102, -78.8868222264",Nelson,VA,"Virginia"
"40.5244322568, -98.0512842475",Clay,NE,"Nebraska"
"30.4867787311, -99.7486955832",Kimble,TX,"Texas"
"43.6468567079, -84.3881091147",Midland,MI,"Michigan"
"37.6979246033, -85.9633719015",Hardin,KY,"Kentucky"
"35.5069269541, -105.976273211",Santa Fe,NM,"New Mexico"
"32.2222882576, -97.7743353973",Somervell,TX,"Texas"
"40.1250638959, -95.7175305402",Richardson,NE,"Nebraska"
"35.1754531586, -88.5636398807",McNairy,TN,"Tennessee"
"39.9695461474, -83.0092981418",Franklin,OH,"Ohio"
"32.4205841079, -81.0221137598",Jasper,SC,"South Carolina"
"45.0710105947, -99.1452534374",Faulk,SD,"South Dakota"
"36.3960127906, -79.7749871967",Rockingham,NC,"North Carolina"
"44.6294210298, -121.176237426",Jefferson,OR,"Oregon"
"31.1961909998, -98.2414446434",Lampasas,TX,"Texas"
"15.1992652149, 145.777379252",Saipan,MP,"Northern Mariana Islands"
"40.5300832055, -100.394202624",Frontier,NE,"Nebraska"
"35.1993218755, -94.2741206259",Sebastian,AR,"Arkansas"
"28.0087830727, -97.5182740096",San Patricio,TX,"Texas"
"29.905528266, -90.3582204731",St. Charles,LA,"Louisiana"
"41.5130724363, -79.2360118434",Forest,PA,"Pennsylvania"
"36.0437098766, -79.3994248175",Alamance,NC,"North Carolina"
"38.7541714951, -88.4902374225",Clay,IL,"Illinois"
"40.1282548929, -92.1480723868",Knox,MO,"Missouri"
"38.9500945902, -84.9650431209",Ohio,IN,"Indiana"
"46.1126539091, -101.040305284",Sioux,ND,"North Dakota"
"38.0921662434, -87.2720537447",Warrick,IN,"Indiana"
"18.3622092521, -65.6065608131",Fajardo,PR,"Puerto Rico"
"28.8662114221, -99.7605956717",Zavala,TX,"Texas"
"41.5459746701, -103.710476768",Banner,NE,"Nebraska"
"34.8172864604, -89.1884754842",Benton,MS,"Mississippi"
"37.3527152683, -88.0972226536",Crittenden,KY,"Kentucky"
"37.6227077717, -76.5059133431",Middlesex,VA,"Virginia"
"47.9219151859, -97.4569239404",Grand Forks,ND,"North Dakota"
"38.4805374528, -101.805968435",Greeley,KS,"Kansas"
"32.7505866271, -81.6119345544",Screven,GA,"Georgia"
"32.7696188927, -113.905618757",Yuma,AZ,"Arizona"
"36.969571697, -93.1888539044",Christian,MO,"Missouri"
"34.356757808, -89.4849192699",Lafayette,MS,"Mississippi"
"31.5323843939, -90.4539712434",Lincoln,MS,"Mississippi"
"40.9900687168, -112.111371277",Davis,UT,"Utah"
"38.8455149273, -83.4721517804",Adams,OH,"Ohio"
"40.0520536496, -81.4942562194",Guernsey,OH,"Ohio"
"41.0290322944, -93.7851578386",Clarke,IA,"Iowa"
