Geo Point,NAME,STATE_NAME
"40.6664326842, -106.342794688",Jackson,Colorado
"36.8280984725, -89.2911821185",Mississippi,Missouri
"39.3376277289, -83.0570255812",Ross,Ohio
"38.1871910002, -85.6591577058",Jefferson,Kentucky
"36.5540721406, -89.1875965868",Fulton,Kentucky
"41.0289838852, -94.6991848828",Adams,Iowa
"31.326183927, -84.4446694741",Baker,Georgia
"30.8783441069, -84.5790701498",Decatur,Georgia
"31.0888152015, -95.1355105473",Trinity,Texas
"38.7697358036, -82.0265380466",Mason,West Virginia
"38.8821720468, -105.161826391",Teller,Colorado
"35.3362263031, -82.4799463782",Henderson,North Carolina
"38.4164943803, -88.053300973",Edwards,Illinois
"38.3701068106, -83.6966440772",Fleming,Kentucky
"43.345873009, -99.8839942406",Tripp,South Dakota
"33.4128251839, -79.2991976958",Georgetown,South Carolina
"47.773853549, -96.4018033447",Polk,Minnesota
"44.4036612077, -95.2538341808",Redwood,Minnesota
"32.1332163406, -91.6737652244",Franklin,Louisiana
