State of Residence,County of Residence,Country of Birth,Admissions,latitude,longitude
Florida,Broward,Switzerland,6.0,26.151856037800002,-80.45588425369998
Florida,Broward,Syria,7.0,26.151856037800002,-80.45588425369998
Florida,Broward,Taiwan,11.0,26.151856037800002,-80.45588425369998
Florida,Broward,Thailand,29.0,26.151856037800002,-80.45588425369998
Florida,Broward,Trinidad and Tobago,136.0,26.151856037800002,-80.45588425369998
Florida,Broward,Tunisia,6.0,26.151856037800002,-80.45588425369998
Florida,Broward,Turkey,58.0,26.151856037800002,-80.45588425369998
Florida,Broward,Turks and Caicos Islands,11.0,26.151856037800002,-80.45588425369998
Florida,Broward,Ukraine,114.0,26.151856037800002,-80.45588425369998
Florida,Broward,United Arab Emirates,8.0,26.151856037800002,-80.45588425369998
Florida,Broward,United Kingdom,106.0,26.151856037800002,-80.45588425369998
Florida,Broward,United States,8.0,26.151856037800002,-80.45588425369998
Florida,Broward,Unknown,9.0,26.151856037800002,-80.45588425369998
Florida,Broward,Uruguay,90.0,26.151856037800002,-80.45588425369998
Florida,Broward,Uzbekistan,14.0,26.151856037800002,-80.45588425369998
Florida,Broward,Venezuela,1865.0,26.151856037800005,-80.45588425369998
Florida,Broward,Vietnam,231.0,26.151856037800002,-80.45588425369998
Florida,Collier,Albania,28.0,26.0992389901,-81.3809730552
Florida,Collier,Argentina,10.0,26.0992389901,-81.3809730552
Florida,Collier,Bahamas,11.0,26.0992389901,-81.3809730552
Florida,Collier,Bolivia,36.0,26.0992389901,-81.3809730552
Florida,Collier,Brazil,16.0,26.0992389901,-81.3809730552
Florida,Collier,Bulgaria,6.0,26.0992389901,-81.3809730552
Florida,Collier,Canada,38.0,26.0992389901,-81.3809730552
Florida,Collier,Cayman Islands,4.0,26.0992389901,-81.3809730552
Florida,Collier,Chile,4.0,26.0992389901,-81.3809730552
Florida,Collier,"China, People's Republic",4.0,26.0992389901,-81.3809730552
Florida,Collier,Colombia,113.0,26.0992389901,-81.3809730552
Florida,Collier,Cuba,913.0,26.0992389901,-81.3809730552
Florida,Collier,Dominican Republic,27.0,26.0992389901,-81.3809730552
Florida,Collier,Ecuador,16.0,26.0992389901,-81.3809730552
Florida,Collier,El Salvador,17.0,26.0992389901,-81.3809730552
Florida,Collier,France,5.0,26.0992389901,-81.3809730552
Florida,Collier,Germany,8.0,26.0992389901,-81.3809730552
Florida,Collier,Guatemala,19.0,26.0992389901,-81.3809730552
Florida,Collier,Haiti,318.0,26.099238990099998,-81.3809730552
Florida,Collier,Honduras,34.0,26.0992389901,-81.3809730552
Florida,Collier,India,18.0,26.0992389901,-81.3809730552
Florida,Collier,Iraq,4.0,26.0992389901,-81.3809730552
Florida,Collier,Israel,5.0,26.0992389901,-81.3809730552
Florida,Collier,Italy,8.0,26.0992389901,-81.3809730552
Florida,Collier,Jamaica,29.0,26.0992389901,-81.3809730552
Florida,Collier,Mexico,199.0,26.0992389901,-81.3809730552
Florida,Collier,Moldova,4.0,26.0992389901,-81.3809730552
Florida,Collier,Nicaragua,9.0,26.0992389901,-81.3809730552
Florida,Collier,North Macedonia (formerly Macedonia),6.0,26.0992389901,-81.3809730552
Florida,Collier,Peru,27.0,26.0992389901,-81.3809730552
Florida,Collier,Philippines,22.0,26.0992389901,-81.3809730552
Florida,Collier,Romania,12.0,26.0992389901,-81.3809730552
Florida,Collier,Russia,10.0,26.0992389901,-81.3809730552
Florida,Collier,Serbia,5.0,26.0992389901,-81.3809730552
Florida,Collier,Spain,6.0,26.0992389901,-81.3809730552
Florida,Collier,Thailand,13.0,26.0992389901,-81.3809730552
Florida,Collier,Turkey,6.0,26.0992389901,-81.3809730552
Florida,Collier,Ukraine,6.0,26.0992389901,-81.3809730552
Florida,Collier,United Kingdom,23.0,26.0992389901,-81.3809730552
Florida,Collier,Uruguay,4.0,26.0992389901,-81.3809730552
Florida,Collier,Venezuela,48.0,26.0992389901,-81.3809730552
Florida,Collier,Vietnam,22.0,26.0992389901,-81.3809730552
Florida,Duval,Afghanistan,43.0,30.335440330300003,-81.6480093213
Florida,Duval,Albania,179.0,30.335440330300003,-81.6480093213
Florida,Duval,Bahamas,4.0,30.335440330300003,-81.6480093213
Florida,Duval,Bangladesh,9.0,30.335440330300003,-81.6480093213
Florida,Duval,Bosnia and Herzegovina,5.0,30.335440330300003,-81.6480093213
Florida,Duval,Brazil,73.0,30.335440330300003,-81.6480093213
Florida,Duval,Burma,58.0,30.335440330300003,-81.6480093213
Florida,Duval,Cambodia,17.0,30.335440330300003,-81.6480093213
Florida,Duval,Cameroon,6.0,30.335440330300003,-81.6480093213
Florida,Duval,Canada,15.0,30.335440330300003,-81.6480093213
Florida,Duval,Chile,9.0,30.335440330300003,-81.6480093213
Florida,Duval,"China, People's Republic",48.0,30.335440330300003,-81.6480093213
Florida,Duval,Colombia,78.0,30.335440330300003,-81.6480093213
Florida,Duval,"Congo, Democratic Republic",50.0,30.335440330300003,-81.6480093213
Florida,Duval,Costa Rica,5.0,30.335440330300003,-81.6480093213
Florida,Duval,Cuba,213.0,30.335440330300003,-81.6480093213
Florida,Duval,Dominican Republic,53.0,30.335440330300003,-81.6480093213
Florida,Duval,Ecuador,7.0,30.335440330300003,-81.6480093213
Florida,Duval,Egypt,22.0,30.335440330300003,-81.6480093213
Florida,Duval,Eritrea,19.0,30.335440330300003,-81.6480093213
Florida,Duval,Ethiopia,45.0,30.335440330300003,-81.6480093213
Florida,Duval,Germany,9.0,30.335440330300003,-81.6480093213
Florida,Duval,Ghana,15.0,30.335440330300003,-81.6480093213
Florida,Duval,Greece,4.0,30.335440330300003,-81.6480093213
Florida,Duval,Guatemala,16.0,30.335440330300003,-81.6480093213
Florida,Duval,Guyana,6.0,30.335440330300003,-81.6480093213
Florida,Duval,Haiti,92.0,30.335440330300003,-81.6480093213
Florida,Duval,Honduras,66.0,30.335440330300003,-81.6480093213
Florida,Duval,Hungary,7.0,30.335440330300003,-81.6480093213
Florida,Duval,India,92.0,30.335440330300003,-81.6480093213
Florida,Duval,Iran,12.0,30.335440330300003,-81.6480093213
Florida,Duval,Iraq,38.0,30.335440330300003,-81.6480093213
Florida,Duval,Israel,5.0,30.335440330300003,-81.6480093213
Florida,Duval,Jamaica,86.0,30.335440330300003,-81.6480093213
Florida,Duval,Japan,12.0,30.335440330300003,-81.6480093213
Florida,Duval,Jordan,14.0,30.335440330300003,-81.6480093213
Florida,Duval,Kazakhstan,4.0,30.335440330300003,-81.6480093213
Florida,Duval,Kenya,7.0,30.335440330300003,-81.6480093213
Florida,Duval,Kosovo,11.0,30.335440330300003,-81.6480093213
Florida,Duval,Liberia,5.0,30.335440330300003,-81.6480093213
Florida,Duval,Libya,5.0,30.335440330300003,-81.6480093213
Florida,Duval,Malaysia,10.0,30.335440330300003,-81.6480093213
Florida,Duval,Mexico,74.0,30.335440330300003,-81.6480093213
Florida,Duval,Morocco,6.0,30.335440330300003,-81.6480093213
Florida,Duval,Nepal,6.0,30.335440330300003,-81.6480093213
Florida,Duval,Nicaragua,7.0,30.335440330300003,-81.6480093213
Florida,Duval,Nigeria,48.0,30.335440330300003,-81.6480093213
Florida,Duval,Pakistan,15.0,30.335440330300003,-81.6480093213
Florida,Duval,Peru,9.0,30.335440330300003,-81.6480093213
Florida,Duval,Philippines,193.0,30.335440330300003,-81.6480093213
Florida,Duval,Qatar,4.0,30.335440330300003,-81.6480093213
Florida,Duval,Romania,4.0,30.335440330300003,-81.6480093213
